1514,4,2016-03-24,2016-03-24 15:01:51,34.7,20.4,3.4,4.1,1.2,0.3,2.4,2.5
1514,3,2016-03-04,2016-03-04 15:11:39,34.0,17.2,3.15,3.13,1.06,0.24,2.05,1.99
1514,2,2016-03-04,2016-03-04 15:11:53,35.0,19.6,3.3,4.5,0.9,0.4,2.4,2.2
1514,4,2016-03-04,2016-03-04 15:12:10,34.5,19.9,3.5,3.9,1.2,0.3,2.3,2.4
1514,1,2016-03-04,2016-03-04 15:11:36,35.7,20.8,3.7,4.1,1.1,0.3,2.4,2.4
1514,3,2016-01-23,2016-01-23 15:01:27,36.0,18.53,3.57,3.36,1.24,0.21,1.86,2.29
1514,2,2016-01-23,2016-01-23 15:03:03,35.0,22.2,3.8,4.6,1.4,0.3,1.9,2.3
1514,4,2016-01-23,2016-01-23 15:03:41,33.9,18.7,3.5,3.9,1.3,0.2,2.1,2.3
1514,1,2016-01-23,2016-01-23 15:01:15,35.5,20.0,3.6,4.4,1.3,0.2,2.2,2.4
1514,2,2016-03-17,2016-03-17 15:01:37,33.0,18.2,2.9,3.7,0.8,0.3,2.3,2.0
1514,3,2015-12-16,2015-12-16 16:06:08,34.0,16.27,3.16,2.51,1.32,0.22,1.79,2.02
1514,2,2015-12-16,2015-12-16 16:06:39,35.0,20.0,3.2,3.6,1.2,0.1,2.0,2.0
1514,4,2015-12-16,2015-12-16 16:07:08,32.3,16.0,2.9,3.2,1.3,0.2,2.0,2.1
1514,1,2015-12-16,2015-12-16 16:06:03,34.0,16.4,2.8,3.7,1.3,0.2,2.1,2.2
1514,3,2015-11-11,2015-11-11 17:26:58,35.0,14.37,3.23,1.94,1.28,0.17,1.79,1.57
1514,2,2015-11-11,2015-11-11 17:27:11,34.0,17.8,3.3,3.8,1.2,0.1,2.2,1.8
1514,4,2015-11-11,2015-11-11 17:27:34,31.5,14.7,3.4,2.3,1.2,0.4,1.6,2.1
1514,1,2015-11-11,2015-11-11 17:26:52,33.8,15.1,3.7,2.4,1.1,0.5,1.5,2.3
1514,3,2016-01-29,2016-01-29 16:17:36,35.0,16.65,3.45,3.01,0.97,0.22,1.73,2.06
1514,2,2016-01-29,2016-01-29 16:17:58,34.0,20.4,3.7,5.0,1.0,0.3,1.7,2.7
1514,4,2016-01-29,2016-01-29 16:18:17,33.5,18.7,3.3,3.8,1.1,0.2,2.1,2.2
1514,1,2016-01-29,2016-01-29 16:17:33,34.8,19.7,3.4,4.1,1.0,0.2,2.1,2.2
1514,2,2016-02-07,2016-02-07 15:57:44,33.0,18.9,3.1,3.6,1.0,0.2,2.0,2.5
1514,3,2015-11-15,2015-11-15 15:16:54,35.0,14.83,3.4,2.05,0.95,0.23,1.7,1.8
1514,2,2015-11-15,2015-11-15 15:17:10,36.0,19.9,3.8,4.0,1.1,0.1,2.7,2.0
1514,4,2015-11-15,2015-11-15 15:17:28,32.1,15.0,3.4,2.6,1.2,0.3,1.9,2.0
1514,1,2015-11-15,2015-11-15 15:16:51,34.9,15.5,3.8,2.9,1.3,0.4,2.0,2.1
1514,3,2015-12-30,2015-12-30 15:11:50,35.0,17.55,3.59,2.99,1.3,0.29,1.97,1.98
1514,2,2015-12-30,2015-12-30 15:12:22,35.0,20.3,3.7,4.5,1.3,0.4,1.8,2.6
1514,4,2015-12-30,2015-12-30 15:12:45,33.3,18.5,3.4,3.8,1.3,0.2,2.0,2.2
1514,1,2015-12-30,2015-12-30 15:11:48,35.3,20.6,3.5,4.6,1.3,0.2,2.1,2.4
1514,3,2015-12-03,2015-12-03 15:01:17,37.0,15.68,3.39,2.21,1.25,0.23,1.77,1.75
1514,2,2015-12-03,2015-12-03 15:02:33,35.0,18.9,3.6,3.7,1.4,0.2,2.7,1.8
1514,4,2015-12-03,2015-12-03 15:03:12,32.6,15.1,3.1,2.9,1.1,0.3,1.9,1.9
1514,1,2015-12-03,2015-12-03 15:01:08,35.0,15.2,3.2,3.2,1.1,0.3,1.9,1.9
1514,3,2015-11-02,,34.0,15.32,3.2,2.03,1.41,0.2,1.82,1.89
1514,1,2015-11-02,,33.4,14.9,3.2,2.6,1.2,0.2,1.7,2.3
1514,2,2015-11-02,,33.0,17.5,3.3,3.7,1.3,0.1,2.0,2.3
1514,3,2016-01-10,2016-01-10 16:46:25,37.0,18.62,3.55,3.13,1.38,0.22,1.99,2.31
1514,2,2016-01-10,2016-01-10 16:46:53,35.0,20.9,3.5,4.5,1.5,0.2,1.8,2.3
1514,4,2016-01-10,2016-01-10 16:47:24,33.9,17.2,3.3,3.9,1.3,0.3,2.0,2.2
