1004,2016-03-12,10974,12,3,False
1078,2016-03-12,10974,12,2,True
1074,2016-03-12,10974,12,2,False
1087,2016-03-12,10974,12,4,False
1044,2016-04-12,11212,12,1,True
1034,2016-04-12,11212,12,2,False
1064,2016-04-12,11212,12,3,False
1025,2016-04-12,11212,12,1,True
1020,2016-04-12,11212,12,1,True
1179,2016-04-12,11212,12,2,False
1033,2016-04-12,11212,12,1,False
1032,2016-04-12,11212,12,1,True
1082,2016-04-12,11212,12,4,False
1004,2016-04-12,11212,12,2,True
1078,2016-04-12,11212,12,3,False
1074,2016-04-12,11212,12,2,False
1087,2016-04-12,11212,12,3,False
1042,2016-04-12,11212,20,1,True
1081,2016-04-12,11212,20,1,True
1023,2016-04-12,11212,20,2,False
1008,2016-04-12,11212,20,3,False
1002,2016-04-12,11212,20,3,False
1052,2016-04-12,11212,20,1,False
1068,2016-04-12,11212,20,2,False
1085,2016-04-12,11212,20,1,True
1006,2016-04-12,11212,20,3,False
1026,2016-04-12,11212,20,1,True
1058,2016-04-12,11212,20,4,False
1019,2016-04-12,11212,20,2,True
1022,2015-12-14,10359,7,2,True
1084,2015-12-14,10359,7,1,True
1031,2015-12-14,10359,7,3,False
1021,2015-12-14,10359,7,2,False
1059,2015-12-14,10359,7,2,False
1080,2015-12-14,10359,7,3,False
1037,2015-12-14,10359,7,2,False
1054,2015-12-14,10359,7,1,False
1009,2015-12-14,10359,7,4,False
1045,2015-12-14,10359,7,1,True
1046,2015-12-14,10359,7,2,False
1053,2015-12-14,10359,7,1,True
1051,2015-12-14,10359,7,1,True
1261,2015-12-14,10359,24,1,True
1369,2015-12-14,10359,24,2,False
1352,2015-12-14,10359,24,1,True
1353,2015-12-14,10359,24,2,False
1301,2015-12-14,10359,24,4,False
1116,2015-12-14,10359,24,1,True
1193,2015-12-14,10359,24,2,False
1105,2015-12-14,10359,24,1,True
1157,2015-12-14,10359,24,2,False
1417,2015-12-14,10359,24,1,True
1281,2015-12-14,10359,24,3,False
1288,2015-12-14,10359,24,3,False
1445,2015-12-14,10359,24,2,False
1182,2016-03-14,10988,10,2,False
1275,2016-03-14,10988,10,3,False
1421,2016-03-14,10988,10,2,False
1467,2016-03-14,10988,10,3,False
1304,2016-03-14,10988,10,2,False
1103,2016-03-14,10988,10,1,True
1123,2016-03-14,10988,10,1,True
1205,2016-03-14,10988,10,1,True
1126,2016-03-14,10988,10,1,True
1340,2016-03-14,10988,10,1,True
1265,2016-03-14,10988,10,3,False
1439,2016-03-14,10988,10,2,False
1418,2016-03-14,10988,10,3,False
1461,2016-03-14,10988,19,2,True
1459,2016-03-14,10988,19,2,False
1449,2016-03-14,10988,19,1,True
1458,2016-03-14,10988,19,3,False
1455,2016-03-14,10988,19,1,True
1471,2016-03-14,10988,19,1,True
1464,2016-03-14,10988,19,3,False
1505,2016-03-14,10988,19,4,False
1457,2016-03-14,10988,19,1,False
1452,2016-03-14,10988,19,2,True
1453,2016-03-14,10988,19,3,False
1448,2016-03-14,10988,19,1,False
1472,2016-03-14,10988,19,2,False
1145,2016-03-28,11101,18,1,True
